Table,Measure,Expression,Description,Issue_Severity,Has_Duplicate,Duplicate_Measure_Names,Has_Qualified_Measure_References,Qualified_Referenced_Measures,Has_All_Measure_References,All_Referenced_Measures,Measure_Complexity_Level,Measure_Complexity_Explanation,Calculation_Type,Complexity_Recommendations,Has_Commonly_Used_Measure,Commonly_Used_Explanation,DAX_Recommendations,Self_Explanatory_Explanation,Name_Reflects_Explanation,Abbreviations_Explanation,Unqualified_Measures_Score,Unqualified_Measures_Max_Score,Unique_Measure_Calculation_Score,Unique_Measure_Calculation_Max_Score,Commonly_Used_Measure_Score,Commonly_Used_Measure_Max_Score,Measure_Complexity_Score,Measure_Complexity_Max_Score,Is_Self_Explanatory_Score,Is_Self_Explanatory_Max_Score,Name_Reflects_Expression_Score,Name_Reflects_Expression_Max_Score,Avoid_Abbreviations_Score,Avoid_Abbreviations_Max_Score,Overall_Score,Max_Overall_Score,Confidence_Score
Account,Continuous Relationship Building,AVERAGE(Account[ContinuousRelationshipBuilding]),,good,No,,No,,No,,Low,"Low complexity due to simple structure and clear purpose. Details: Simple aggregation function (SUM, COUNT, AVERAGE, etc.)",simple_aggregation,Formula follows measure complexity best practices,No,Not referenced by any other measures in the model,,The name 'Continuous Relationship Building' is self-explanatory as it indicates it calculates the value for continuous relationship building.,The name reflects the calculation as the context confirms it calculates the average of the 'ContinuousRelationshipBuilding' field.,There are no cryptic abbreviations in the measure name.,0.2,0.2,0.2,0.2,0.0,0.3,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.6999999999999997,2.0,0.8499999999999999
Account,% of Accounts with sep,"var den=[TPID Count]
var num=CALCULATE([TPID Count],keepfilters(Account[issep]=""yes""))

RETURN DIVIDE(num,den)",,critical,No,,No,,Yes,tpid count,Low,Low complexity due to simple structure and clear purpose. Details: Ratio or percentage calculation with clear business logic; Moderate length expression (110 characters); Well-formatted with line breaks,ratio_percentage,Formula follows measure complexity best practices,No,Not referenced by any other measures in the model,,The measure name '% of Accounts with sep' is not self-explanatory because 'sep' is not a clear or commonly understood term in the given context. It does not provide enough information about what the measure calculates.,"The name '% of Accounts with sep' does not reflect the calculation as described in the context. The context shows it calculates the percentage of accounts where 'issep' equals 'yes', but the term 'sep' is unclear and does not align with the calculation.","The abbreviation 'sep' is problematic because it is not a standard or commonly understood abbreviation, making the measure name unclear.",0.2,0.2,0.2,0.2,0.0,0.3,0.3,0.3,0.0,0.2,0.0,0.4,0.0,0.4,0.7,2.0,0.35
Account,% of Accounts with ACSP,"var den=[TPID Count]
var num=CALCULATE([TPID Count],keepfilters(Account[isacsp]=""yes""))

RETURN DIVIDE(num,den)",,good,No,,No,,Yes,tpid count,Low,Low complexity due to simple structure and clear purpose. Details: Ratio or percentage calculation with clear business logic; Moderate length expression (111 characters); Well-formatted with line breaks,ratio_percentage,Formula follows measure complexity best practices,No,Not referenced by any other measures in the model,,"The measure name '% of Accounts with ACSP' is self-explanatory because 'ACSP' is likely a specific business term or acronym relevant to the context, and the name indicates it calculates the percentage of accounts with ACSP.","The name '% of Accounts with ACSP' reflects the calculation as described in the context, which calculates the percentage of accounts where 'isacsp' equals 'yes'.",The abbreviation 'ACSP' is acceptable as it is likely a standard business term or acronym relevant to the context.,0.2,0.2,0.2,0.2,0.0,0.3,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.6999999999999997,2.0,0.8499999999999999
Account,% of Accounts with APT,"var den=[TPID Count]
var num=CALCULATE([TPID Count],keepfilters(Account[isapt]=""yes""))

RETURN DIVIDE(num,den)",,good,No,,No,,Yes,tpid count,Low,Low complexity due to simple structure and clear purpose. Details: Ratio or percentage calculation with clear business logic; Moderate length expression (110 characters); Well-formatted with line breaks,ratio_percentage,Formula follows measure complexity best practices,No,Not referenced by any other measures in the model,,"The measure name '% of Accounts with APT' is self-explanatory because 'APT' is likely a specific business term or acronym relevant to the context, and the name indicates it calculates the percentage of accounts with APT.","The name '% of Accounts with APT' reflects the calculation as described in the context, which calculates the percentage of accounts where 'isapt' equals 'yes'.",The abbreviation 'APT' is acceptable as it is likely a standard business term or acronym relevant to the context.,0.2,0.2,0.2,0.2,0.0,0.3,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.6999999999999997,2.0,0.8499999999999999
Account,% of Accounts with CSAA,"var den=[TPID Count]
var num=CALCULATE([TPID Count],keepfilters(Account[iscsaa]=""yes""))

RETURN DIVIDE(num,den)",,good,No,,No,,Yes,tpid count,Low,Low complexity due to simple structure and clear purpose. Details: Ratio or percentage calculation with clear business logic; Moderate length expression (111 characters); Well-formatted with line breaks,ratio_percentage,Formula follows measure complexity best practices,No,Not referenced by any other measures in the model,,"The measure name '% of Accounts with CSAA' is self-explanatory because 'CSAA' is likely a specific business term or acronym relevant to the context, and the name indicates it calculates the percentage of accounts with CSAA.","The name '% of Accounts with CSAA' reflects the calculation as described in the context, which calculates the percentage of accounts where 'iscsaa' equals 'yes'.",The abbreviation 'CSAA' is acceptable as it is likely a standard business term or acronym relevant to the context.,0.2,0.2,0.2,0.2,0.0,0.3,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.6999999999999997,2.0,0.8499999999999999
Calendar,Last Refresh Icon,"""🕘""",,issue,No,,No,,No,,High,"High complexity due to complex logic, poor structure, or unclear purpose. Details: Undocumented or unclear calculation pattern",undocumented,CRITICAL - High complexity measure needs restructuring and simplification; CRITICAL - Add clear business documentation and consider simplifying unclear calculation pattern,No,Not referenced by any other measures in the model,,The measure name 'Last Refresh Icon' is self-explanatory because it clearly indicates it represents an icon related to the last refresh.,"The name 'Last Refresh Icon' reflects the calculation as described in the context, which returns a static icon ('🕘').",There are no problematic abbreviations in the measure name 'Last Refresh Icon'.,0.2,0.2,0.2,0.2,0.0,0.3,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.4,2.0,0.7
Calendar,Information Icon,"""i""",,issue,No,,No,,No,,High,"High complexity due to complex logic, poor structure, or unclear purpose. Details: Undocumented or unclear calculation pattern",undocumented,CRITICAL - High complexity measure needs restructuring and simplification; CRITICAL - Add clear business documentation and consider simplifying unclear calculation pattern,No,Not referenced by any other measures in the model,,The measure name 'Information Icon' is self-explanatory because it clearly indicates it represents an information icon.,"The name 'Information Icon' reflects the calculation as described in the context, which returns a static string ('i').",There are no problematic abbreviations in the measure name 'Information Icon'.,0.2,0.2,0.2,0.2,0.0,0.3,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.4,2.0,0.7
Calendar,Filters Applied Icon,"""🗸""",,issue,No,,No,,No,,High,"High complexity due to complex logic, poor structure, or unclear purpose. Details: Undocumented or unclear calculation pattern",undocumented,CRITICAL - High complexity measure needs restructuring and simplification; CRITICAL - Add clear business documentation and consider simplifying unclear calculation pattern,No,Not referenced by any other measures in the model,,The measure name 'Filters Applied Icon' is self-explanatory because it clearly indicates it represents an icon related to applied filters.,"The name 'Filters Applied Icon' reflects the calculation as described in the context, which returns a static icon ('🗸').",There are no problematic abbreviations in the measure name 'Filters Applied Icon'.,0.2,0.2,0.2,0.2,0.0,0.3,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.4,2.0,0.7
Account Planning,# of Priorities w/ Pipeline,"CALCULATE([# of Priorities] 
,KEEPFILTERS('Account Planning'[Attached To Opportunity] = ""Yes"")
,KEEPFILTERS('Opportunity'[ParentingLevel Oppties]=""TopParentOppties""))",,good,No,,No,,Yes,# of priorities,Medium,Medium complexity due to moderate business logic or formatting. Details: Calculated measure with intermediate business logic; Moderate length expression (166 characters); Well-formatted with line breaks,calculated_measure,Formula follows measure complexity best practices,Yes,"Referenced by 2 measure(s): % of Priorities w/ Pipeline, # Plans with Opportunities",,The measure name '# of Priorities w/ Pipeline' is self-explanatory because it indicates it calculates the number of priorities associated with a pipeline.,"The name '# of Priorities w/ Pipeline' reflects the calculation as described in the context, which filters priorities attached to opportunities with specific conditions.",There are no problematic abbreviations in the measure name '# of Priorities w/ Pipeline'.,0.2,0.2,0.2,0.2,0.3,0.3,0.18,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.88,2.0,0.94
Account Planning,% of Priorities w/ Pipeline,"CALCULATE(DIVIDE([# of Priorities w/ Pipeline],[# of Priorities]),KEEPFILTERS(Opportunity[ParentingLevel Oppties]=""TopParentOppties""))",,good,No,,No,,Yes,"# of priorities, # of priorities w/ pipeline",Low,Low complexity due to simple structure and clear purpose. Details: Ratio or percentage calculation with clear business logic; Moderate length expression (134 characters); Single-line format reduces readability,ratio_percentage,"Format CALCULATE function: CALCULATE(\n    expression,\n    filter1,\n    filter2\n)",No,Not referenced by any other measures in the model,,The measure name '% of Priorities w/ Pipeline' is self-explanatory because it indicates it calculates the percentage of priorities associated with a pipeline.,"The name '% of Priorities w/ Pipeline' reflects the calculation as described in the context, which divides the number of priorities with a pipeline by the total number of priorities.",There are no problematic abbreviations in the measure name '% of Priorities w/ Pipeline'.,0.2,0.2,0.2,0.2,0.0,0.3,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.6999999999999997,2.0,0.8499999999999999
Account Planning,# of Account Plans,"CALCULATE (SUMX (VALUES ( 'Account'[AccountPlanID] ),1),Account[Account Plan Attached] = ""Yes"")",,good,No,,No,,No,,High,"High complexity due to complex logic, poor structure, or unclear purpose. Details: Undocumented or unclear calculation pattern",undocumented,CRITICAL - High complexity measure needs restructuring and simplification; CRITICAL - Add clear business documentation and consider simplifying unclear calculation pattern,Yes,"Referenced by 16 measure(s): % Accounts w/ Active Plan, % Accounts w/ No Plan, % Accounts w/ Inactive Plan and 13 more",,The measure name '# of Account Plans' is self-explanatory because it indicates it calculates the number of account plans.,"The name '# of Account Plans' reflects the calculation as described in the context, which counts account plans attached to accounts.",There are no problematic abbreviations in the measure name '# of Account Plans'.,0.2,0.2,0.2,0.2,0.3,0.3,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.6999999999999997,2.0,0.8499999999999999
Account Planning,# of Priorities,"SUMX( VALUES( 'Account Planning'[AccountPlanPriorityID] ), 1 )
 ",,good,No,,No,,No,,High,"High complexity due to complex logic, poor structure, or unclear purpose. Details: Undocumented or unclear calculation pattern",undocumented,CRITICAL - High complexity measure needs restructuring and simplification; CRITICAL - Add clear business documentation and consider simplifying unclear calculation pattern,Yes,"Referenced by 5 measure(s): # of Priorities w/ Pipeline, % of Priorities w/ Pipeline, Linked to Objectives and 2 more",,The measure name '# of Priorities' is self-explanatory because it indicates it calculates the number of priorities.,"The name '# of Priorities' reflects the calculation as described in the context, which counts priorities based on their IDs.",There are no problematic abbreviations in the measure name '# of Priorities'.,0.2,0.2,0.2,0.2,0.3,0.3,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.6999999999999997,2.0,0.8499999999999999
Account Planning,% Accounts w/ Active Plan,"VAR Numerator =
    CALCULATE (
        [# of Account Plans],
        KEEPFILTERS ( 'Account'[Plan Status] = ""Active Plan"" )
    )
RETURN
    DIVIDE( Numerator, [# of Account Plans] )",,good,No,,No,,Yes,# of account plans,Low,Low complexity due to simple structure and clear purpose. Details: Ratio or percentage calculation with clear business logic; Moderate length expression (183 characters); Well-formatted with line breaks,ratio_percentage,Formula follows measure complexity best practices,No,Not referenced by any other measures in the model,,The measure name '% Accounts w/ Active Plan' is self-explanatory because it indicates it calculates the percentage of accounts with an active plan.,"The name '% Accounts w/ Active Plan' reflects the calculation as described in the context, which divides the number of accounts with an active plan by the total number of account plans.",There are no problematic abbreviations in the measure name '% Accounts w/ Active Plan'.,0.2,0.2,0.2,0.2,0.0,0.3,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.6999999999999997,2.0,0.8499999999999999
Account Planning,% Accounts w/ No Plan,"VAR Numerator =
    CALCULATE (
        [# of Account Plans],
        KEEPFILTERS ( 'Account'[Plan Status] = ""No Plan"" )
    )
RETURN
    DIVIDE ( Numerator, [# of Account Plans] )",,issue,No,,No,,Yes,# of account plans,High,"High complexity due to complex logic, poor structure, or unclear purpose. Details: Undocumented or unclear calculation pattern; Moderate length expression (180 characters); Well-formatted with line breaks",undocumented,CRITICAL - High complexity measure needs restructuring and simplification; CRITICAL - Add clear business documentation and consider simplifying unclear calculation pattern,No,Not referenced by any other measures in the model,,The measure name '% Accounts w/ No Plan' is self-explanatory because it indicates it calculates the percentage of accounts with no plan.,"The name '% Accounts w/ No Plan' reflects the calculation as described in the context, which divides the number of accounts with no plan by the total number of account plans.",There are no problematic abbreviations in the measure name '% Accounts w/ No Plan'.,0.2,0.2,0.2,0.2,0.0,0.3,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.4,2.0,0.7
Account Planning,% Accounts w/ Inactive Plan,"VAR Numerator =
    CALCULATE (
        [# of Account Plans],
        KEEPFILTERS ( 'Account'[Plan Status]  = ""Inactive Plan"" )
    )
RETURN
    DIVIDE ( Numerator, [# of Account Plans],"""" )",,issue,No,,No,,Yes,# of account plans,High,"High complexity due to complex logic, poor structure, or unclear purpose. Details: Undocumented or unclear calculation pattern; Moderate length expression (190 characters); Well-formatted with line breaks",undocumented,CRITICAL - High complexity measure needs restructuring and simplification; CRITICAL - Add clear business documentation and consider simplifying unclear calculation pattern,No,Not referenced by any other measures in the model,,The measure name '% Accounts w/ Inactive Plan' is self-explanatory because it indicates it calculates the percentage of accounts with an inactive plan.,"The name '% Accounts w/ Inactive Plan' reflects the calculation as described in the context, which divides the number of accounts with an inactive plan by the total number of account plans.",There are no problematic abbreviations in the measure name '% Accounts w/ Inactive Plan'.,0.2,0.2,0.2,0.2,0.0,0.3,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.4,2.0,0.7
Account Planning,% Accounts w/ Plan Close to Inactive,"VAR Numerator =
    CALCULATE (
        [# of Account Plans],
        KEEPFILTERS ( 'Account'[Plan Status] = ""Plan Close to Inactive"" )
    )
RETURN
    DIVIDE ( Numerator, [# of Account Plans],"""" )",,issue,No,,No,,Yes,# of account plans,High,"High complexity due to complex logic, poor structure, or unclear purpose. Details: Undocumented or unclear calculation pattern; Moderate length expression (198 characters); Well-formatted with line breaks",undocumented,CRITICAL - High complexity measure needs restructuring and simplification; CRITICAL - Add clear business documentation and consider simplifying unclear calculation pattern,No,Not referenced by any other measures in the model,,The measure name '% Accounts w/ Plan Close to Inactive' is self-explanatory because it indicates it calculates the percentage of accounts with a plan close to becoming inactive.,"The name '% Accounts w/ Plan Close to Inactive' reflects the calculation as described in the context, which divides the number of accounts with a plan close to inactive by the total number of account plans.",There are no problematic abbreviations in the measure name '% Accounts w/ Plan Close to Inactive'.,0.2,0.2,0.2,0.2,0.0,0.3,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.4,2.0,0.7
Account Planning,# Plans with Opportunities,"CALCULATE (
    [# of Account Plans],
    FILTER (
        VALUES ( 'Account'[AccountPlanID] ),
        [# of Priorities w/ Pipeline] > 0
    )
)",,good,No,,No,,Yes,"# of account plans, # of priorities w/ pipeline",High,"High complexity due to complex logic, poor structure, or unclear purpose. Details: Undocumented or unclear calculation pattern; Moderate length expression (145 characters); Well-formatted with line breaks",undocumented,CRITICAL - High complexity measure needs restructuring and simplification; Replace division operator (/) with DIVIDE() function for error handling; CRITICAL - Add clear business documentation and consider simplifying unclear calculation pattern,Yes,Referenced by 1 measure(s): % Accounts w/ Plan w/ Oppty,,The name '# Plans with Opportunities' is self-explanatory as it clearly indicates it counts plans associated with opportunities.,"The name reflects the calculation, which filters account plans where priorities have a pipeline, aligning with the description.",There are no problematic abbreviations in the measure name. The use of '#' is a standard abbreviation for 'Number of'.,0.2,0.2,0.2,0.2,0.3,0.3,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.6999999999999997,2.0,0.8499999999999999
